name,location,trade,grade_type,attribution,url
冀州区中医院,河北省,公立医院,二甲,专科医院,
巨鹿县中医院,河北省,公立医院,二甲,专科医院,
宽城满族自治县中医院,河北省,公立医院,二甲,专科医院,
乐亭县中医医院,河北省,公立医院,二甲,专科医院,
临城县中医院,河北省,公立医院,二甲,专科医院,
灵寿县中西医结合医院,河北省,公立医院,二甲,专科医院,
隆化县中医院,河北省,公立医院,二甲,专科医院,
滦平县中医院,河北省,公立医院,二甲,专科医院,
滦州市中医医院,河北省,公立医院,二甲,专科医院,
卢龙县中医院,河北省,公立医院,二甲,专科医院,
孟村回族自治县中医院,河北省,公立医院,二甲,专科医院,
南宫市肿瘤医院,河北省,公立医院,二甲,专科医院,
南宫市中医院,河北省,公立医院,二甲,专科医院,
南皮县中医医院,河北省,公立医院,二甲,专科医院,
宁晋县中西医结合医院,河北省,公立医院,二甲,专科医院,
平泉市中医院,河北省,公立医院,二甲,专科医院,
平泉县精神病医院,河北省,公立医院,二甲,专科医院,
平山县中医院,河北省,公立医院,二甲,专科医院,
迁西县中医医院,河北省,公立医院,二甲,专科医院,
青龙县中医院,河北省,公立医院,二甲,专科医院,
秦皇岛脑血管医院,河北省,公立医院,二甲,专科医院,
秦皇岛市山海关中医院,河北省,公立医院,二甲,专科医院,
曲阳县中医院,河北省,公立医院,二甲,专科医院,
曲周县中医院,河北省,公立医院,二甲,专科医院,
饶阳县中医院,河北省,公立医院,二甲,专科医院,
任丘市中医院,河北省,公立医院,二甲,专科医院,
容城县中医医院,河北省,公立医院,二甲,专科医院,
三河市妇幼保健院,河北省,公立医院,二甲,专科医院,
三河市中医院,河北省,公立医院,二甲,专科医院,
沙河市中医院,河北省,公立医院,二甲,专科医院,
深泽县中医院,河北省,公立医院,二甲,专科医院,
石家庄市藁城区中西医结合医院,河北省,公立医院,二甲,专科医院,
石家庄市赵县中医院,河北省,公立医院,二甲,专科医院,
唐山市第七医院,河北省,公立医院,二甲,专科医院,
唐山市丰南区中医院,河北省,公立医院,二甲,专科医院,
唐山市丰润区中医院,河北省,公立医院,二甲,专科医院,
唐山市眼科医院,河北省,公立医院,二甲,专科医院,
望都县中医医院,河北省,公立医院,二甲,专科医院,
万全县中医院,河北省,公立医院,二甲,专科医院,
文安县中医院,河北省,公立医院,二甲,专科医院,
武安市中医院,河北省,公立医院,二甲,专科医院,
无极县中医院,河北省,公立医院,二甲,专科医院,
武邑县中医院,河北省,公立医院,二甲,专科医院,
香河县中医院,河北省,公立医院,二甲,专科医院,
兴隆县中医院,河北省,公立医院,二甲,专科医院,
邢台市第二医院,河北省,公立医院,二甲,专科医院,
行唐县中医院,河北省,公立医院,二甲,专科医院,
辛集市中医院,河北省,公立医院,二甲,专科医院,
新乐市中医院,河北省,公立医院,二甲,专科医院,
元氏县中医院,河北省,公立医院,二甲,专科医院,
赞皇县中医院,河北省,公立医院,二甲,专科医院,
张北县中医院,河北省,公立医院,二甲,专科医院,
张家口市肺科医院,河北省,公立医院,二甲,专科医院,
张家口市妇幼保健院,河北省,公立医院,二甲,专科医院,
张家口市口腔病医院,河北省,公立医院,二甲,专科医院,
张家口市沙岭子医院,河北省,公立医院,二甲,专科医院,
张家口市蔚县中医院,河北省,公立医院,二甲,专科医院,
涿鹿县中医院,河北省,公立医院,二甲,专科医院,
涿州市中医医院,河北省,公立医院,二甲,专科医院,
保定市第四医院,河北省,公立医院,二乙,综合医院,
保定市莲池区人民医院,河北省,公立医院,二乙,综合医院,
保定市新市区医院,河北省,公立医院,二乙,综合医院,
保定市易县医院,河北省,公立医院,二乙,综合医院,
泊头市第二医院,河北省,公立医院,二乙,综合医院,
沧州中捷医院,河北省,公立医院,二乙,综合医院,
承德市双滦区人民医院,河北省,公立医院,二乙,综合医院,
承德市双桥区医院,河北省,公立医院,二乙,综合医院,
阜平县医院,河北省,公立医院,二乙,综合医院,
高邑县医院,河北省,公立医院,二乙,综合医院,
广宗县医院,河北省,公立医院,二乙,综合医院,
沽源县人民医院,河北省,公立医院,二乙,综合医院,
海兴县医院,河北省,公立医院,二乙,综合医院,
邯郸陶瓷集团总公司职工医院,河北省,公立医院,二乙,综合医院,
河北任丘华北石油油建医院,河北省,公立医院,二乙,综合医院,
河北省优抚医院,河北省,公立医院,二乙,综合医院,
华北石油管理局第一机械厂医院,河北省,公立医院,二乙,综合医院,
南大港农场医院,河北省,公立医院,二乙,综合医院,
平山县人民医院,河北省,公立医院,二乙,综合医院,
平乡县第二医院,河北省,公立医院,二乙,综合医院,
石家庄第一棉纺织厂职工医院,河北省,公立医院,二乙,综合医院,
石家庄市桥东区医院,河北省,公立医院,二乙,综合医院,
石家庄市新华区医院,河北省,公立医院,二乙,综合医院,
香河县人民医院,河北省,公立医院,二乙,综合医院,
邢台市第四医院,河北省,公立医院,二乙,综合医院,
新乐市轻工医院,河北省,公立医院,二乙,综合医院,
永年区第二医院,河北省,公立医院,二乙,综合医院,
元氏县第二医院,河北省,公立医院,二乙,综合医院,
张家口市第五医院,河北省,公立医院,二乙,综合医院,
张家口市下花园煤矿医院,河北省,公立医院,二乙,综合医院,
正定县第二人民医院,河北省,公立医院,二乙,综合医院,
正定县第三人民医院,河北省,公立医院,二乙,综合医院,
保定市骨科医院,河北省,公立医院,二乙,专科医院,
磁县肿瘤医院,河北省,公立医院,二乙,专科医院,
定州市中医院,河北省,公立医院,二乙,专科医院,
邯郸市按摩医院,河北省,公立医院,二乙,专科医院,
河北红十字石家庄中西医结合医院,河北省,公立医院,二乙,专科医院,
三门峡武强中医院,河北省,公立医院,二乙,专科医院,
沙河市第二医院,河北省,公立医院,二乙,专科医院,
石家庄市第一眼科医院,河北省,公立医院,二乙,专科医院,
唐山市第五医院,河北省,公立医院,二乙,专科医院,
香河县气管炎哮喘医院,河北省,公立医院,二乙,专科医院,
阳原县中医院,河北省,公立医院,二乙,专科医院,
正定县中医院,河北省,公立医院,二乙,专科医院,
怀安县医院,河北省,公立医院,二丙,综合医院,
馆陶县康复医院,河北省,公立医院,二丙,专科医院,
秦皇岛华夏医院,河北省,公立医院,一级,综合医院,
河北燕达医院,河北省,私立医院,三甲,综合医院,
河北医科大学以岭医院,河北省,私立医院,三甲,综合医院,
京东誉美中西医结合肾病医院,河北省,私立医院,三甲,专科医院,
河北友爱医院,河北省,私立医院,二甲,综合医院,
京东中美医院,河北省,私立医院,二甲,综合医院,
石家庄平安医院,河北省,私立医院,二甲,综合医院,
遵化坤桐医院,河北省,私立医院,二甲,综合医院,
沧州市和平医院,河北省,私立医院,二甲,综合医院,
曲阳仁济医院,河北省,私立医院,二甲,综合医院,
石家庄长城医院,河北省,私立医院,二甲,综合医院,
石家庄瑞德医院,河北省,私立医院,二甲,综合医院,
唐山车城医院,河北省,私立医院,二甲,综合医院,
唐山马耐医院,河北省,私立医院,二甲,综合医院,
邢台西郊医院,河北省,私立医院,二甲,综合医院,
张家口仁爱医院,河北省,私立医院,二甲,综合医院,
河北中医肝病医院,河北省,私立医院,二甲,专科医院,
石家庄爱尔眼科医院,河北省,私立医院,二甲,专科医院,
石家庄和协口腔医院,河北省,私立医院,二甲,专科医院,
长城心脑血管病医院,河北省,私立医院,二甲,专科医院,
河北东方中西医结合医院,河北省,私立医院,二甲,专科医院,
河北钢铁集团邯钢职工医院,河北省,私立医院,二甲,专科医院,
衡水心血管病医院,河北省,私立医院,二甲,专科医院,
黄骅市中西医结合医院,河北省,私立医院,二甲,专科医院,
任丘市肿瘤医院,河北省,私立医院,二甲,专科医院,
石家庄微创外科医院,河北省,私立医院,二甲,专科医院,
华北石油油建医院,河北省,私立医院,二乙,综合医院,
滦南县京东医院,河北省,私立医院,二乙,综合医院,
秦皇岛柳江医院,河北省,私立医院,二乙,综合医院,
曲阳县第二医院,河北省,私立医院,二乙,综合医院,
三河东杉医院,河北省,私立医院,二乙,综合医院,
石家庄飞机场医院,河北省,私立医院,二乙,综合医院,
唐山市利明医院,河北省,私立医院,二乙,综合医院,
正定县中医研究所附属医院,河北省,私立医院,二乙,综合医院,
石家庄市友谊烧伤医院,河北省,私立医院,二乙,专科医院,
正定县燕赵医院,河北省,私立医院,一甲,综合医院,
河北蕴育中西医结合医院,河北省,私立医院,未定级,专科医院,
唐山五官医院,河北省,私立医院,未定级,专科医院,
青海大学附属医院,青海省,公立医院,三甲,综合医院,
青海省第五人民医院,青海省,公立医院,三甲,综合医院,
青海红十字医院,青海省,公立医院,三甲,综合医院,
青海省藏医院,青海省,公立医院,三甲,综合医院,
西宁市第一人民医院,青海省,公立医院,三甲,综合医院,
中国人民解放军联勤保障部队第九四一医院,青海省,公立医院,三甲,综合医院,
青海省第三人民医院,青海省,公立医院,三甲,专科医院,
青海省第四人民医院,青海省,公立医院,三甲,专科医院,
青海省妇女儿童医院,青海省,公立医院,三甲,专科医院,
青海省妇幼保健院,青海省,公立医院,三甲,专科医院,
青海省心脑血管病专科医院,青海省,公立医院,三甲,专科医院,
青海省心血管病专科医院,青海省,公立医院,三甲,专科医院,
青海省中医院,青海省,公立医院,三甲,专科医院,
格尔木市人民医院,青海省,公立医院,三乙,综合医院,
海西州人民医院,青海省,公立医院,三乙,综合医院,
互助县人民医院,青海省,公立医院,三乙,综合医院,
解放军第二二医院,青海省,公立医院,三乙,综合医院,
青海省爱民医院,青海省,公立医院,三乙,综合医院,
青海省海南藏族自治州人民医院,青海省,公立医院,三乙,综合医院,
青海省交通医院,青海省,公立医院,三乙,综合医院,
西宁市第二人民医院,青海省,公立医院,三乙,综合医院,
西宁市第三人民医院,青海省,公立医院,三乙,综合医院,
称多县人民医院,青海省,公立医院,二甲,综合医院,
大通县第一人民医院,青海省,公立医院,二甲,综合医院,
贵德县人民医院,青海省,公立医院,二甲,综合医院,
贵南县人民医院,青海省,公立医院,二甲,综合医院,
贵南县藏医院,青海省,公立医院,二甲,综合医院,
果洛藏族自治州医院,青海省,公立医院,二甲,综合医院,
海北州藏医院,青海省,公立医院,二甲,综合医院,
海东市第一人民医院,青海省,公立医院,二甲,综合医院,
海西州蒙藏医医院,青海省,公立医院,二甲,综合医院,
海晏县人民医院,青海省,公立医院,二甲,综合医院,
河南蒙古自治县蒙藏医院,青海省,公立医院,二甲,综合医院,
化隆县人民医院,青海省,公立医院,二甲,综合医院,
黄南州人民医院,青海省,公立医院,二甲,综合医院,
